date	DJIA
2011	11433.1796875
2011	11509.08984375
2011	11401.009765625
2011	11408.66015625
2011	11124.83984375
2011	10733.830078125
2011	10771.48046875
2011	11043.8603515625
2011	11190.6904296875
2011	11010.900390625
2011	11153.98046875
2011	10913.3798828125
2011	10655.2998046875
2011	10808.7099609375
2011	10939.9501953125
2011	11123.330078125
2011	11103.1201171875
2011	11433.1796875
2011	11416.2998046875
2011	11518.849609375
2011	11478.1298828125
2011	11644.490234375
2011	11397
2011	11577.0498046875
2011	11504.6201171875
2011	11541.7802734375
2011	11808.7900390625
2011	11913.6201171875
2011	11706.6201171875
2011	11869.0400390625
2011	12208.5498046875
2011	12231.1103515625
2011	11955.009765625
2011	11657.9599609375
2011	11836.0400390625
2011	12044.4697265625
2011	11983.240234375
2011	12068.3896484375
2011	12170.1796875
2011	11780.9404296875
2011	11893.8603515625
2011	12153.6796875
2011	12078.98046875
2011	12096.16015625
2011	11905.58984375
2011	11770.73046875
2011	11796.16015625
2011	11547.3095703125
2011	11493.7197265625
2011	11257.5498046875
2011	11231.650390625
2011	11523.009765625
2011	11555.6298828125
2011	12045.6796875
2011	12020.0302734375
2011	12019.419921875
2011	12097.830078125
2011	12150.1298828125
2011	12196.3701171875
2011	11997.7001953125
2011	12184.259765625
2011	12021.3896484375
2011	11954.9404296875
2011	11823.48046875
2011	11868.8095703125
2011	11866.3896484375
2011	11766.259765625
2011	12103.580078125
2011	12107.740234375
2011	12169.650390625
2011	12294
2011	12291.349609375
2011	12151.41015625
2011	12287.0400390625
2011	12217.5595703125
2012	12397.3798828125
2012	12418.419921875
2012	12415.7001953125
2012	12359.919921875
2012	12392.6904296875
2012	12462.4697265625
2012	12449.4501953125
2012	12471.01953125
2012	12422.0595703125
2012	12482.0703125
2012	12578.9501953125
2012	12623.98046875
2012	12720.48046875
2012	12708.8203125
2012	12675.75
2012	12758.849609375
2012	12734.6298828125
2012	12660.4599609375
2012	12653.7197265625
2012	12632.91015625
2012	12716.4599609375
2012	12705.41015625
2012	12862.23046875
2012	12845.1298828125
2012	12878.2001953125
2012	12883.9501953125
2012	12890.4599609375
2012	12801.23046875
2012	12874.0400390625
2012	12878.2802734375
2012	12780.9501953125
2012	12904.080078125
2012	12949.8701171875
2012	12965.6904296875
2012	12938.669921875
2012	12984.6904296875
2012	12982.9501953125
2012	12981.509765625
2012	13005.1201171875
2012	12952.0703125
2012	12980.2998046875
2012	12977.5703125
2012	12962.8095703125
2012	12759.150390625
2012	12837.330078125
2012	12907.9404296875
2012	12922.01953125
2012	12959.7099609375
2012	13177.6796875
2012	13194.099609375
2012	13252.759765625
2012	13232.6201171875
2012	13239.1298828125
2012	13170.1904296875
2012	13124.6201171875
2012	13046.1396484375
2012	13080.73046875
2012	13241.6298828125
2012	13197.73046875
2012	13126.2099609375
2012	13145.8203125
2012	13212.0400390625
2012	13264.490234375
2012	13199.5498046875
2012	13074.75
2012	13060.1396484375
2012	12929.58984375
2012	12715.9296875
2012	12805.3896484375
2012	12986.580078125
2012	12849.58984375
2012	12921.41015625
2012	13115.5400390625
2012	13032.75
2012	12964.099609375
2012	13029.259765625
2012	12927.169921875
2012	13001.5595703125
2012	13090.7197265625
2012	13204.6201171875
