date	DJIA_returns
21sep2006	-.0069090836
22sep2006	-.0021813731
25sep2006	
26sep2006	.008051605
27sep2006	.0016996366
28sep2006	.0024957589
29sep2006	-.0033661618
02oct2006	
03oct2006	.0048714508
04oct2006	.010456518
05oct2006	.001355979
06oct2006	-.001389766
09oct2006	
10oct2006	.00078907143
11oct2006	-.001268169
12oct2006	.0080312192
13oct2006	.0010715625
16oct2006	
17oct2006	-.0025549144
18oct2006	.0035635249
19oct2006	.0015872738
20oct2006	-.0007795713
23oct2006	
24oct2006	.00090491417
25oct2006	.00056051835
26oct2006	.0023853879
27oct2006	-.0060526808
30oct2006	
31oct2006	-.00047665933
01nov2006	-.0041233846
02nov2006	-.0010378147
03nov2006	-.0027078183
06nov2006	
07nov2006	.0042221686
08nov2006	.0016249752
09nov2006	-.0060330261
10nov2006	.00042375189
13nov2006	
14nov2006	.0070743845
15nov2006	.0027544424
16nov2006	.0044068308
17nov2006	.0029802797
20nov2006	
21nov2006	.00040991785
22nov2006	.00043494272
24nov2006	
27nov2006	
28nov2006	.001214476
29nov2006	.0074120443
30nov2006	-.00039272348
01dec2006	-.0022771747
04dec2006	
05dec2006	.0038796822
06dec2006	-.0018140296
07dec2006	-.0025085639
08dec2006	.0023647975
11dec2006	
12dec2006	-.0010469372
13dec2006	.00015588159
14dec2006	.0080261389
15dec2006	.002313527
18dec2006	
19dec2006	.0024124987
20dec2006	-.00059756474
21dec2006	-.003425353
22dec2006	-.0063026045
26dec2006	
27dec2006	.0082623158
28dec2006	-.00072371255
29dec2006	-.0030738777
03jan2007	
04jan2007	.00049455796
05jan2007	-.0066467272
08jan2007	
09jan2007	-.00055479875
10jan2007	.0020564627
11jan2007	.0058356458
12jan2007	.0032786524
16jan2007	
17jan2007	-.00043239343
18jan2007	-.00073340023
19jan2007	-.00019093385
22jan2007	
23jan2007	.004529194
24jan2007	.006994084
25jan2007	-.0094896751
26jan2007	-.0012437217
29jan2007	
30jan2007	.0026008794
31jan2007	.0078251231
01feb2007	.0041105808
02feb2007	-.0015942925
05feb2007	
06feb2007	.00036081229
07feb2007	.000044253968
08feb2007	-.0023110709
09feb2007	-.0045046289
12feb2007	
13feb2007	.0081166932
14feb2007	.0068521537
15feb2007	.0018151518
16feb2007	.00020057095
20feb2007	
21feb2007	-.0037789976
22feb2007	-.0041212882
23feb2007	-.0030425398
26feb2007	
27feb2007	-.033487607
28feb2007	.0042793551
01mar2007	-.0027988495
02mar2007	-.0098767076
05mar2007	
06mar2007	.012959179
07mar2007	-.0012409529
08mar2007	.0055821175
09mar2007	.0012731879
12mar2007	
13mar2007	-.019895252
14mar2007	.0047453162
15mar2007	.0021635219
16mar2007	-.0040601087
19mar2007	
20mar2007	.0050525526
21mar2007	.012890086
22mar2007	.0010936051
23mar2007	.0015932966
26mar2007	
27mar2007	-.0057732994
28mar2007	-.007849345
29mar2007	.0039262846
30mar2007	.00045335278
02apr2007	
03apr2007	.010334619
04apr2007	.0015271065
05apr2007	.0024535041
09apr2007	
10apr2007	.00037465402
11apr2007	-.0071217334
12apr2007	.0054589952
13apr2007	.004702549
16apr2007	
17apr2007	.0041249851
18apr2007	.0024084111
19apr2007	.00037403961
20apr2007	.01190134
23apr2007	
24apr2007	.0026699342
25apr2007	.010440128
26apr2007	.0011918398
27apr2007	.0011774707
30apr2007	
01may2007	.0055902549
02may2007	.0057492321
03may2007	.0022303499
04may2007	.0017535833
07may2007	
08may2007	-.00029294629
09may2007	.0040341928
10may2007	-.011117598
11may2007	.0083711259
14may2007	
15may2007	.0027728197
16may2007	.0077175777
17may2007	-.00080184301
18may2007	.0059046382
21may2007	
22may2007	-.00021635018
23may2007	-.0010566775
24may2007	-.0062685115
25may2007	.0049094195
29may2007	
30may2007	.0082300315
31may2007	-.00039914058
01jun2007	.0029653504
04jun2007	
05jun2007	-.0059299823
06jun2007	-.0095924325
07jun2007	-.014884045
08jun2007	.011813743
11jun2007	
12jun2007	-.0097268987
13jun2007	.013992635
14jun2007	.0052804272
15jun2007	.0063067423
18jun2007	
19jun2007	.0016470294
20jun2007	-.010765145
21jun2007	.0041738087
22jun2007	-.013794866
25jun2007	
26jun2007	-.0010782919
27jun2007	.0067303819
28jun2007	-.00040597343
29jun2007	-.0010182407
02jul2007	
03jul2007	.0030885972
05jul2007	
06jul2007	.0033733679
09jul2007	
10jul2007	-.010921686
11jul2007	.0056256521
12jul2007	.02069057
13jul2007	.0032784475
16jul2007	
17jul2007	.0014733148
18jul2007	-.0038243516
19jul2007	.0058878725
20jul2007	-.010723412
23jul2007	
24jul2007	-.016375398
25jul2007	.0049538366
26jul2007	-.022856133
27jul2007	-.015565614
30jul2007	
31jul2007	-.011013863
01aug2007	.011317788
02aug2007	.0075271428
03aug2007	-.021124253
06aug2007	
07aug2007	.0026337039
08aug2007	.011307067
09aug2007	-.028758138
10aug2007	-.0023492572
13aug2007	
14aug2007	-.015808957
15aug2007	-.012935497
16aug2007	-.0012206249
17aug2007	.017998639
20aug2007	
21aug2007	-.0023263411
22aug2007	.0110359
23aug2007	-.000018887875
24aug2007	.010745291
27aug2007	
28aug2007	-.021263165
29aug2007	.018795064
30aug2007	-.0038117908
31aug2007	.0089493496
04sep2007	
05sep2007	-.010719161
06sep2007	.0043406477
07sep2007	-.018882781
10sep2007	
11sep2007	.013658739
12sep2007	-.0012585891
13sep2007	.0099736452
14sep2007	.0013130896
17sep2007	
18sep2007	.024756972
19sep2007	.0055285976
20sep2007	-.0035428153
21sep2007	.0038779508
24sep2007	
25sep2007	.0014228361
26sep2007	.0071953679
27sep2007	.0025036843
28sep2007	-.0012449794
01oct2007	
02oct2007	-.002860527
03oct2007	-.0056583229
04oct2007	.00044804846
05oct2007	.0065406188
08oct2007	
09oct2007	.0085649053
10oct2007	-.0060786344
11oct2007	-.0045255818
12oct2007	.0055471472
15oct2007	
16oct2007	-.0051516383
17oct2007	-.001467365
18oct2007	-.0002577311
19oct2007	-.026774844
22oct2007	
23oct2007	.0080211814
24oct2007	-.000071694019
25oct2007	-.00024354097
26oct2007	.0098099066
29oct2007	
30oct2007	-.0056241914
31oct2007	.0099227177
01nov2007	-.026340982
02nov2007	.0020048986
05nov2007	
06nov2007	.0086413249
07nov2007	-.026775194
08nov2007	-.0025392696
09nov2007	-.016994558
12nov2007	
13nov2007	.024305772
14nov2007	-.0057336651
15nov2007	-.0091842022
16nov2007	.0050778547
19nov2007	
20nov2007	.0039816801
21nov2007	-.016358856
23nov2007	
26nov2007	
27nov2007	.016730683
28nov2007	.025223156
29nov2007	.0016751345
30nov2007	.0044963718
03dec2007	
04dec2007	-.0049572135
05dec2007	.014702577
06dec2007	.012926887
07dec2007	.00041771567
10dec2007	
11dec2007	-.021669693
12dec2007	.0030573008
13dec2007	.0032646589
14dec2007	-.013263402
17dec2007	
18dec2007	.0049447333
19dec2007	-.0019062369
20dec2007	.0029010151
21dec2007	.015359046
24dec2007	
26dec2007	
27dec2007	-.014275292
28dec2007	.00046844926
31dec2007	
02jan2008	
03jan2008	.00097773445
04jan2008	-.019843714
07jan2008	
08jan2008	-.01876154
09jan2008	.011549415
10jan2008	.00920582
11jan2008	-.019387564
14jan2008	
15jan2008	-.021919243
16jan2008	-.0027996828
17jan2008	-.024930881
18jan2008	-.0049393205
22jan2008	
23jan2008	.024668142
24jan2008	.0087989047
25jan2008	-.013946534
28jan2008	
29jan2008	.0077549797
30jan2008	-.0030068257
31jan2008	.016541142
01feb2008	.0073113441
04feb2008	
05feb2008	-.029723149
06feb2008	-.0053161508
07feb2008	.0038368925
08feb2008	-.0053108949
11feb2008	
12feb2008	.010839753
13feb2008	.014349326
14feb2008	-.01406082
15feb2008	-.0023272233
19feb2008	
20feb2008	.0072717406
21feb2008	-.011570419
22feb2008	.0078426087
25feb2008	
26feb2008	.0090833772
27feb2008	.00073763961
28feb2008	-.0088700177
29feb2008	-.025418529
03mar2008	
04mar2008	-.0036857917
05mar2008	.003366776
06mar2008	-.017666418
07mar2008	-.012258759
10mar2008	
11mar2008	.034874845
12mar2008	-.0038380763
13mar2008	.0029271152
14mar2008	-.016156036
17mar2008	
18mar2008	.034512904
19mar2008	-.023927009
20mar2008	.021394901
24mar2008	
25mar2008	-.001279047
26mar2008	-.0087948665
27mar2008	-.009739113
28mar2008	-.0070198961
31mar2008	
01apr2008	.031424247
02apr2008	-.0035973538
03apr2008	.0013560839
04apr2008	-.0013164302
07apr2008	
08apr2008	-.0028575542
09apr2008	-.0039182054
10apr2008	.0043586176
11apr2008	-.020601878
14apr2008	
15apr2008	.0048985551
16apr2008	.020559726
17apr2008	.000096728589
18apr2008	.01797233
21apr2008	
22apr2008	-.0082042376
23apr2008	.0033738995
24apr2008	.0066945353
25apr2008	.0033340205
28apr2008	
29apr2008	-.0030975787
30apr2008	-.0009208261
01may2008	.01470171
02may2008	.0036980114
05may2008	
06may2008	.0039468547
07may2008	-.015984783
08may2008	.0040832111
09may2008	-.0094407443
12may2008	
13may2008	-.0034129273
14may2008	.0051456587
15may2008	.0072828815
16may2008	-.00045115268
19may2008	
20may2008	-.015429916
21may2008	-.017891977
22may2008	.0019368042
23may2008	-.011630386
27may2008	
28may2008	.0036337622
29may2008	.004135421
30may2008	-.00062484143
02jun2008	
03jun2008	-.0081079695
04jun2008	-.00099777977
05jun2008	.017121468
06jun2008	-.03181025
09jun2008	
10jun2008	.00076836976
11jun2008	-.016903184
12jun2008	.0047727409
13jun2008	.013560682
16jun2008	
17jun2008	-.0089057516
18jun2008	-.010851178
19jun2008	.0028250113
20jun2008	-.018439529
23jun2008	
24jun2008	-.0029539957
25jun2008	.00037261038
26jun2008	-.03081321
27jun2008	-.0093781818
30jun2008	
01jul2008	.0028373781
02jul2008	-.014758362
03jul2008	.0064895693
07jul2008	
08jul2008	.013464021
09jul2008	-.021017391
10jul2008	.0072915433
11jul2008	-.011507697
14jul2008	
15jul2008	-.0084160296
16jul2008	.024930799
17jul2008	.018283188
18jul2008	.0043507591
21jul2008	
22jul2008	.011717611
23jul2008	.0025719865
24jul2008	-.024638249
25jul2008	.0018846998
28jul2008	
29jul2008	.023658058
30jul2008	.016198851
31jul2008	-.017914729
01aug2008	-.0045541343
04aug2008	
05aug2008	.028964497
06aug2008	.0034634839
07aug2008	-.01946055
08aug2008	.026151355
11aug2008	
12aug2008	-.01194302
13aug2008	-.0094505763
14aug2008	.0071683857
15aug2008	.003778233
18aug2008	
19aug2008	-.011463257
20aug2008	.0060511427
21aug2008	.0011187391
22aug2008	.017161259
25aug2008	
26aug2008	.0023351891
27aug2008	.0078235762
28aug2008	.018320158
29aug2008	-.014758588
02sep2008	
03sep2008	.0013848245
04sep2008	-.030339701
05sep2008	.0029210798
08sep2008	
09sep2008	-.024626721
10sep2008	.003394674
11sep2008	.01451752
12sep2008	-.0010255409
15sep2008	
16sep2008	.012878441
17sep2008	-.04148142
18sep2008	.037918791
19sep2008	.03291513
22sep2008	
23sep2008	-.014771328
24sep2008	-.0026753598
25sep2008	.018024709
26sep2008	.010924474
29sep2008	
30sep2008	.045747742
01oct2008	-.0018070374
02oct2008	-.032678332
03oct2008	-.015135621
06oct2008	
07oct2008	-.05241625
08oct2008	-.02021011
09oct2008	-.076159246
10oct2008	-.015032243
13oct2008	
14oct2008	-.0081953239
15oct2008	-.082005136
16oct2008	.045727134
17oct2008	-.014249204
20oct2008	
21oct2008	-.024054905
22oct2008	-.059911724
23oct2008	.019993164
24oct2008	-.036594141
27oct2008	
28oct2008	.10325919
29oct2008	-.0082144709
30oct2008	.020882789
31oct2008	.0155976
03nov2008	
04nov2008	.032248601
05nov2008	-.051812537
06nov2008	-.049741458
07nov2008	.028122621
10nov2008	
11nov2008	-.020107152
12nov2008	-.048464336
13nov2008	.064585209
14nov2008	-.038999811
17nov2008	
18nov2008	.018106487
19nov2008	-.052072346
20nov2008	-.057250623
21nov2008	.063376427
24nov2008	
25nov2008	.0042640707
26nov2008	.028729104
28nov2008	
01dec2008	
02dec2008	.032595482
03dec2008	.02029378
04dec2008	-.025396353
05dec2008	.030473186
08dec2008	
09dec2008	-.027558349
10dec2008	.0080319969
11dec2008	-.022663362
12dec2008	.0075127669
15dec2008	
16dec2008	.041130636
17dec2008	-.01124613
18dec2008	-.0251715
19dec2008	-.0030120753
22dec2008	
23dec2008	-.011830721
24dec2008	.0058018067
26dec2008	
29dec2008	
30dec2008	.021509286
31dec2008	.012382086
02jan2009	
05jan2009	
06jan2009	.0069245598
07jan2009	-.027598286
08jan2009	-.0031110104
09jan2009	-.016524797
12jan2009	
13jan2009	-.0030031179
14jan2009	-.029844778
15jan2009	.0015050103
16jan2009	.0083340732
20jan2009	
21jan2009	.034497641
22jan2009	-.01288018
23jan2009	-.0055850442
26jan2009	
27jan2009	.0072065946
28jan2009	.024257144
29jan2009	-.027408412
30jan2009	-.018347399
02feb2009	
03feb2009	.017674904
04feb2009	-.015179532
05feb2009	.013285022
06feb2009	.026619848
09feb2009	
10feb2009	-.047285561
11feb2009	.0063998946
12feb2009	-.00085306156
13feb2009	-.010435211
17feb2009	
18feb2009	.00040107744
19feb2009	-.011940256
20feb2009	-.013522703
23feb2009	
24feb2009	.032653909
25feb2009	-.010949465
26feb2009	-.012289678
27feb2009	-.016729042
02mar2009	
03mar2009	-.005525874
04mar2009	.022030205
05mar2009	-.041786935
06mar2009	.0049162894
09mar2009	
10mar2009	.05633869
11mar2009	.00056429231
12mar2009	.033996515
13mar2009	.0074920137
16mar2009	
17mar2009	.024463549
18mar2009	.012213319
19mar2009	-.011524019
20mar2009	-.016679782
23mar2009	
24mar2009	-.014984651
25mar2009	.011628941
26mar2009	.02229847
27mar2009	-.018901568
30mar2009	
31mar2009	.011486512
01apr2009	.019867279
02apr2009	.02750928
03apr2009	.0049400679
06apr2009	
07apr2009	-.023633854
08apr2009	.0060857432
09apr2009	.030939961
13apr2009	
14apr2009	-.01722786
15apr2009	.013723264
16apr2009	.011861453
17apr2009	.00072583987
20apr2009	
21apr2009	.01616982
22apr2009	-.010468001
23apr2009	.008898302
24apr2009	.014873021
27apr2009	
28apr2009	-.0010035944
29apr2009	.020834317
30apr2009	-.0021536055
01may2009	.0054076575
04may2009	
05may2009	-.0019112045
06may2009	.012011052
07may2009	-.012106268
08may2009	.01940663
11may2009	
12may2009	.005961787
13may2009	-.021992136
14may2009	.005588613
15may2009	-.0075519416
18may2009	
19may2009	-.0034431496
20may2009	-.0062508238
21may2009	-.015545226
22may2009	-.0017875758
26may2009	
27may2009	-.020684626
28may2009	.012426093
29may2009	.011421034
01jun2009	
02jun2009	.0022253294
03jun2009	-.0075367223
04jun2009	.0086081373
05jun2009	.0014719784
08jun2009	
09jun2009	-.00016324747
10jun2009	-.0027471085
11jun2009	.0036436934
12jun2009	.0032259054
15jun2009	
16jun2009	-.012556246
17jun2009	-.00088110822
18jun2009	.0068516866
19jun2009	-.0018565474
22jun2009	
23jun2009	-.0019325041
24jun2009	-.0027732826
25jun2009	.020575179
26jun2009	-.0040223771
29jun2009	
30jun2009	-.0097053116
01jul2009	.0067322971
02jul2009	-.026611282
06jul2009	
07jul2009	-.019562174
08jul2009	.0018125142
09jul2009	.00058182224
10jul2009	-.0044887518
13jul2009	
14jul2009	.0033323695
15jul2009	.03024786
16jul2009	.011035452
17jul2009	.003680178
20jul2009	
21jul2009	.0076322923
22jul2009	-.0038973219
23jul2009	.020950573
24jul2009	.0026373207
27jul2009	
28jul2009	-.0012952368
29jul2009	-.0028622656
30jul2009	.009189575
31jul2009	.0018716938
03aug2009	
04aug2009	.0036149134
05aug2009	-.004217023
06aug2009	-.0026659837
07aug2009	.012220547
10aug2009	
11aug2009	-.010387942
12aug2009	.012918501
13aug2009	.0038998416
14aug2009	-.0082042897
17aug2009	
18aug2009	.0090012401
19aug2009	.0066194106
20aug2009	.0076106279
21aug2009	.016537296
24aug2009	
25aug2009	.0031508706
26aug2009	.00044327774
27aug2009	.0038809986
28aug2009	-.0038096791
31aug2009	
01sep2009	-.019746678
02sep2009	-.00321976
03sep2009	.0068660099
04sep2009	.010290711
08sep2009	
09sep2009	.0052382411
10sep2009	.0083715739
11sep2009	-.0022950603
14sep2009	
15sep2009	.0058632726
16sep2009	.011121977
17sep2009	-.00079589157
18sep2009	.003701295
21sep2009	
22sep2009	.0052027726
23sep2009	-.008307185
24sep2009	-.0042258897
25sep2009	-.0043618307
28sep2009	
29sep2009	-.0048291325
30sep2009	-.0030758926
01oct2009	-.021122899
02oct2009	-.00227514
05oct2009	
06oct2009	.0136053
07oct2009	-.00058282074
08oct2009	.0062821675
09oct2009	.0079453979
12oct2009	
13oct2009	-.001492164
14oct2009	.014562671
15oct2009	.0046895393
16oct2009	-.0066833864
19oct2009	
20oct2009	-.0050373394
21oct2009	-.0092162974
22oct2009	.013174909
23oct2009	-.010883987
26oct2009	
27oct2009	.0014389742
28oct2009	-.012164094
29oct2009	.02026806
30oct2009	-.025398638
02nov2009	
03nov2009	-.0017923382
04nov2009	.0030887339
05nov2009	.020580219
06nov2009	.0017434354
09nov2009	
10nov2009	.0019565683
11nov2009	.0043129432
12nov2009	-.0091553451
13nov2009	.007133137
16nov2009	
17nov2009	.0029226087
18nov2009	-.0010650399
19nov2009	-.0090438761
20nov2009	-.0013830373
23nov2009	
24nov2009	-.0016509953
25nov2009	.0029371509
27nov2009	
30nov2009	
01dec2009	.012177099
02dec2009	-.0018065533
03dec2009	-.0083126472
04dec2009	.0021922383
07dec2009	
08dec2009	-.010073622
09dec2009	.0049537057
10dec2009	.0066317241
11dec2009	.0062910477
14dec2009	
15dec2009	-.0046818857
16dec2009	-.00104148
17dec2009	-.012806375
18dec2009	.0019992965
21dec2009	
22dec2009	.0048651728
23dec2009	.00014435196
24dec2009	.0051136869
28dec2009	
29dec2009	-.00015834279
30dec2009	.00029388652
31dec2009	-.011485323
04jan2010	
05jan2010	-.0011287996
06jan2010	.0001570207
07jan2010	.0031331298
08jan2010	.0010676138
11jan2010	
12jan2010	-.003450291
13jan2010	.0050225086
14jan2010	.0027843344
15jan2010	-.0094652176
19jan2010	
20jan2010	-.011466364
21jan2010	-.02031892
22jan2010	-.021097012
25jan2010	
26jan2010	-.00025210078
27jan2010	.0040988009
28jan2010	-.011367451
29jan2010	-.0052635781
01feb2010	
02feb2010	.010869873
03feb2010	-.0025574279
04feb2010	-.026477519
05feb2010	.0010043546
08feb2010	
09feb2010	.015050095
10feb2010	-.0020161967
11feb2010	.010485435
12feb2010	-.0044509331
16feb2010	
17feb2010	.0039294991
18feb2010	.0080823153
19feb2010	.00090878631
22feb2010	
23feb2010	-.0097717559
24feb2010	.0088834306
25feb2010	-.0051345262
26feb2010	.00040970967
01mar2010	
02mar2010	.00021051936
03mar2010	-.00088648935
04mar2010	.0045468253
05mar2010	.011619224
08mar2010	
09mar2010	.0011233044
10mar2010	.00027921973
11mar2010	.0042031705
12mar2010	.0012102342
15mar2010	
16mar2010	.0041100779
17mar2010	.0044528767
18mar2010	.0042300383
19mar2010	-.0034560876
22mar2010	
23mar2010	.009498734
24mar2010	-.0048496975
25mar2010	.00046680687
26mar2010	.00084368174
29mar2010	
30mar2010	.0010603516
31mar2010	-.0046673422
01apr2010	.0064672828
05apr2010	
06apr2010	-.00032442992
07apr2010	-.0066281869
08apr2010	.0027080278
09apr2010	.0064110737
12apr2010	
13apr2010	.0012213356
14apr2010	.0093657942
15apr2010	.0019274543
16apr2010	-.011362199
19apr2010	
20apr2010	.0022522088
21apr2010	.00070680329
22apr2010	.00084190926
23apr2010	.0062663332
26apr2010	
27apr2010	-.019195963
28apr2010	.0048353923
29apr2010	.010989444
30apr2010	-.014313958
03may2010	
04may2010	-.020387918
05may2010	-.0053819548
06may2010	-.032525089
07may2010	-.013386382
10may2010	
11may2010	-.003425369
12may2010	.013735418
13may2010	-.010513076
14may2010	-.015212105
17may2010	
18may2010	-.010870247
19may2010	-.006354501
20may2010	-.03670004
21may2010	.012376389
24may2010	
25may2010	-.0022695137
26may2010	-.0069237077
27may2010	.028127573
28may2010	-.011998833
01jun2010	
02jun2010	.022248665
03jun2010	.00055989122
04jun2010	-.032033902
07jun2010	
08jun2010	.012501407
09jun2010	-.0041060592
10jun2010	.02723198
11jun2010	.0037814796
14jun2010	
15jun2010	.02077016
16jun2010	.00045069453
17jun2010	.0023709855
18jun2010	.001577197
21jun2010	
22jun2010	-.014360888
23jun2010	.00047794369
24jun2010	-.014242959
25jun2010	-.00088588538
28jun2010	
29jun2010	-.026811756
30jun2010	-.0098024309
01jul2010	-.0042538862
02jul2010	-.0047427639
06jul2010	
07jul2010	.027798727
08jul2010	.011976959
09jul2010	.0058061802
12jul2010	
13jul2010	.014262153
14jul2010	.0003569939
15jul2010	-.00071505801
16jul2010	-.025558071
19jul2010	
20jul2010	.0074106334
21jul2010	-.010754605
22jul2010	.019740524
23jul2010	.0098637426
26jul2010	
27jul2010	.0011641906
28jul2010	-.003785074
29jul2010	-.002930569
30jul2010	-.00011653568
02aug2010	
03aug2010	-.0035662774
04aug2010	.0041328762
05aug2010	-.00051033613
06aug2010	-.0020086612
09aug2010	
10aug2010	-.0051070722
11aug2010	-.025251677
12aug2010	-.005689228
13aug2010	-.0016292224
16aug2010	
17aug2010	.010029111
18aug2010	.00093081495
19aug2010	-.013954094
20aug2010	-.0056226971
23aug2010	
24aug2010	-.013253806
25aug2010	.0019511328
26aug2010	-.0074080438
27aug2010	.016372738
30aug2010	
31aug2010	.0004983166
01sep2010	.025119405
02sep2010	.0049180225
03sep2010	.01231043
07sep2010	
08sep2010	.0044693248
09sep2010	.0027141762
10sep2010	.0045530563
13sep2010	
14sep2010	-.0016743364
15sep2010	.0043831295
16sep2010	.0020880646
17sep2010	.0012281026
20sep2010	
21sep2010	.0006888475
22sep2010	-.0020204992
23sep2010	-.0071853986
24sep2010	.018384831
27sep2010	
28sep2010	.0042546652
29sep2010	-.0021074947
30sep2010	-.0043684803
01oct2010	.0038514622
04oct2010	
05oct2010	.017833279
06oct2010	.0020929431
07oct2010	-.0017402917
08oct2010	.0052744583
11oct2010	
12oct2010	.00091331906
13oct2010	.0068437639
14oct2010	.000075685464
15oct2010	-.0030812398
18oct2010	
19oct2010	-.014923701
20oct2010	.011713088
21oct2010	.0034690113
22oct2010	-.001257746
25oct2010	
26oct2010	.0004844878
27oct2010	-.0038733624
28oct2010	-.0011088086
29oct2010	.00040033512
01nov2010	
02nov2010	.005745423
03nov2010	.0023576457
04nov2010	.019401072
05nov2010	.00080775097
08nov2010	
09nov2010	-.0052818023
10nov2010	.0009064601
11nov2010	-.006531823
12nov2010	-.0080549307
15nov2010	
16nov2010	-.016060274
17nov2010	-.0014179883
18nov2010	.015625153
19nov2010	.0019941535
22nov2010	
23nov2010	-.012803261
24nov2010	.01358125
26nov2010	
29nov2010	
30nov2010	-.00421341
01dec2010	.022439446
02dec2010	.0094287535
03dec2010	.0017305012
06dec2010	
07dec2010	-.00026673358
08dec2010	.0011719624
09dec2010	-.00021289605
10dec2010	.0035346895
13dec2010	
14dec2010	.0041895071
15dec2010	-.0016630599
16dec2010	.0036399206
17dec2010	-.0006384927
20dec2010	
21dec2010	.0047829025
22dec2010	.0022803869
23dec2010	.0012103933
27dec2010	
28dec2010	.0017733909
29dec2010	.00084969372
30dec2010	-.0013534756
31dec2010	.00067393016
03jan2011	
04jan2011	.001748973
05jan2011	.0027086262
06jan2011	-.0021844467
07jan2011	-.0019296376
10jan2011	
11jan2011	.0029541573
12jan2011	.0071336287
13jan2011	-.0020044881
14jan2011	.004717797
18jan2011	
19jan2011	-.001068295
20jan2011	-.00021060766
21jan2011	.0041393419
24jan2011	
25jan2011	-.00027791483
26jan2011	.00068857218
27jan2011	.00036618134
28jan2011	-.013952789
31jan2011	
01feb2011	.01238775
02feb2011	.00015028325
03feb2011	.0016835256
04feb2011	.0024749634
07feb2011	
08feb2011	.0058636079
09feb2011	.00055074954
10feb2011	-.00086636416
11feb2011	.0035889957
14feb2011	
15feb2011	-.0033926198
16feb2011	.0050198557
17feb2011	.0024359396
18feb2011	.0059176343
22feb2011	
23feb2011	-.0088007189
24feb2011	-.0030842947
25feb2011	.0051200842
28feb2011	
01mar2011	-.013862669
02mar2011	.0007279038
03mar2011	.015737252
04mar2011	-.0072310795
07mar2011	
08mar2011	.010232768
09mar2011	-.000105622
10mar2011	-.018884959
11mar2011	.004976498
14mar2011	
15mar2011	-.01155136
16mar2011	-.020634165
17mar2011	.013792831
18mar2011	.0071027507
21mar2011	
22mar2011	-.001488279
23mar2011	.0055914377
24mar2011	.0069705113
25mar2011	.0041023358
28mar2011	
29mar2011	.0066291247
30mar2011	.0058142017
31mar2011	-.0025034028
01apr2011	.0046151862
04apr2011	
05apr2011	-.0004944664
06apr2011	.0026469596
07apr2011	-.0013898858
08apr2011	-.0023752311
11apr2011	
12apr2011	-.0095380517
13apr2011	.00060405838
14apr2011	.0011532885
15apr2011	.0046030642
18apr2011	
19apr2011	.0053260918
20apr2011	.015112573
21apr2011	.0042028255
25apr2011	
26apr2011	.009211557
27apr2011	.0075606303
28apr2011	.0056846892
29apr2011	.0036936577
02may2011	
03may2011	.000011666197
04may2011	-.0065747285
05may2011	-.011017302
06may2011	.0043270499
09may2011	
10may2011	.0059485766
11may2011	-.010266185
12may2011	.0052033425
13may2011	-.0079212207
16may2011	
17may2011	-.0054970714
18may2011	.0064377524
19may2011	.0035875046
20may2011	-.0074275881
23may2011	
24may2011	-.0020252527
25may2011	.0031069797
26may2011	.00065326231
27may2011	.0031250855
31may2011	
01jun2011	-.022499032
02jun2011	-.0033897397
03jun2011	-.0079746982
06jun2011	
07jun2011	-.0015852471
08jun2011	-.0018133809
09jun2011	.0062399558
10jun2011	-.014325569
13jun2011	
14jun2011	.010249389
15jun2011	-.014920227
16jun2011	.0053858687
17jun2011	.0035751548
20jun2011	
21jun2011	.0090341056
22jun2011	-.0066124443
23jun2011	-.0049396404
24jun2011	-.0096245846
27jun2011	
28jun2011	.011978466
29jun2011	.0059492332
30jun2011	.012394502
01jul2011	.013476137
05jul2011	
06jul2011	.004457037
07jul2011	.0073757544
08jul2011	-.0049092425
11jul2011	
12jul2011	-.0047193398
13jul2011	.0035872674
14jul2011	-.0043716882
15jul2011	.003420207
18jul2011	
19jul2011	.016198901
20jul2011	-.0012329237
21jul2011	.012057235
22jul2011	-.0034047684
25jul2011	
26jul2011	-.0072925831
27jul2011	-.016026082
28jul2011	-.0050882492
29jul2011	-.0079456372
01aug2011	
02aug2011	-.02215757
03aug2011	.0025098054
04aug2011	-.044058509
05aug2011	.0053381841
08aug2011	
09aug2011	.039000619
10aug2011	-.047352742
11aug2011	.03873368
12aug2011	.011218047
15aug2011	
16aug2011	-.0067256382
17aug2011	.00037519698
18aug2011	-.037470017
19aug2011	-.015859453
22aug2011	
23aug2011	.029243005
24aug2011	.012797187
25aug2011	-.015210406
26aug2011	.012010269
29aug2011	
30aug2011	.0017922872
31aug2011	.0046242662
01sep2011	-.010383045
02sep2011	-.022285821
06sep2011	
07sep2011	.024436668
08sep2011	-.010484223
09sep2011	-.027252272
12sep2011	
13sep2011	.0040356941
14sep2011	.0126055
15sep2011	.016442165
16sep2011	.0066175172
19sep2011	
20sep2011	.00067080243
21sep2011	-.025192298
22sep2011	-.03577999
23sep2011	.0035015007
26sep2011	
27sep2011	.013207572
28sep2011	-.016196495
29sep2011	.0129107
30sep2011	-.021806879
03oct2011	
04oct2011	.014294884
05oct2011	.012068957
06oct2011	.016623467
07oct2011	-.001818551
10oct2011	
11oct2011	-.0014774854
12oct2011	.0089426488
13oct2011	-.0035413145
14oct2011	.014389652
17oct2011	
18oct2011	.015674511
19oct2011	-.0062759691
20oct2011	.003224815
21oct2011	.022870654
24oct2011	
25oct2011	-.017527789
26oct2011	.013778829
