date	adjclose_IBM	adjclose_MSFT
09may1997	30.26235580444336	9.692763328552246
12may1997	31.34638595581055	9.806920051574707
13may1997	31.36899948120117	9.775786399841309
14may1997	31.41415786743164	9.620121955871582
15may1997	31.41415786743164	9.723898887634277
16may1997	30.71405792236328	9.583798408508301
19may1997	30.48821640014648	9.557852745056152
20may1997	31.39156723022461	9.88994026184082
21may1997	31.63998413085938	9.993716239929199
22may1997	31.16573333740234	10.01447296142578
23may1997	31.32381439208984	10.20126914978027
27may1997	32.38526916503906	10.51260280609131
28may1997	32.5659294128418	10.45033550262451
29may1997	31.70773696899414	10.45033550262451
30may1997	31.25605773925781	10.29466915130615
02jun1997	31.48189926147461	10.32580375671387
03jun1997	30.48821640014648	10.02484893798828
04jun1997	30.12687683105469	9.895129203796387
05jun1997	29.94621467590332	10.0092887878418
06jun1997	30.93988990783691	10.29985809326172
09jun1997	31.39156723022461	10.3880672454834
10jun1997	31.16573333740234	10.36212635040283
11jun1997	31.48189926147461	10.54373741149902
12jun1997	31.84324645996094	10.54373741149902
13jun1997	32.15942001342773	10.76166439056396
16jun1997	32.24975967407227	10.90695571899414
17jun1997	32.47559356689453	11.14045524597168
18jun1997	32.15942001342773	10.80836582183838
19jun1997	32.38526916503906	10.73572540283203
20jun1997	32.47559356689453	10.78242111206055
23jun1997	31.70773696899414	10.63194847106934
24jun1997	33.17570495605469	10.964035987854
25jun1997	33.19826889038086	10.82912063598633
26jun1997	32.74658584594727	10.6475133895874
27jun1997	32.97242736816406	10.58524703979492
30jun1997	32.61110305786133	10.49184703826904
01jul1997	33.17570495605469	10.37250328063965
02jul1997	33.76287078857422	10.6578893661499
03jul1997	34.25971221923828	10.75648021697998
07jul1997	34.14678955078125	10.75128650665283
08jul1997	34.59846878051758	10.89657783508301
09jul1997	34.75657653808594	10.85506534576416
10jul1997	34.59846878051758	10.78242111206055
11jul1997	34.59846878051758	10.77204704284668
14jul1997	34.41780853271484	11.28574085235596
15jul1997	34.68881225585938	11.49588394165039
16jul1997	35.2759895324707	12.32350730895996
17jul1997	35.99866104125977	12.41172218322754
18jul1997	37.76021575927734	11.66452312469482
21jul1997	37.48921203613281	11.28574085235596
22jul1997	37.21820449829102	11.96547889709473
23jul1997	37.98605728149414	11.74235725402832
24jul1997	38.95715713500977	11.4569730758667
25jul1997	38.66357040405273	11.4984827041626
28jul1997	37.94088363647461	11.37395095825195
29jul1997	37.17303466796875	11.61782360076904
30jul1997	38.30222320556641	11.71641635894775
31jul1997	38.21190643310547	11.73717021942139
01aug1997	37.85055541992188	11.67490386962891
04aug1997	38.3925666809082	11.75273704528809
05aug1997	38.48289108276367	11.89802169799805
06aug1997	38.9797477722168	11.90840435028076
07aug1997	38.87114715576172	11.94991207122803
08aug1997	38.10185241699219	11.62301540374756
11aug1997	37.28733444213867	11.4777307510376
12aug1997	37.44570159912109	11.29092788696289
13aug1997	37.78509521484375	11.29611587524414
14aug1997	37.51361083984375	11.31168460845947
15aug1997	36.17866897583008	11.03148746490479
18aug1997	37.64935684204102	11.1145076751709
19aug1997	39.07479095458984	11.52442646026611
20aug1997	39.097412109375	11.66971302032471
21aug1997	38.28288650512695	11.44659328460693
22aug1997	38.50913619995117	11.39470863342285
25aug1997	38.01136779785156	11.33243942260742
26aug1997	37.40045547485352	11.20790481567383
27aug1997	37.60409164428711	11.17158603668213
28aug1997	36.60856628417969	10.964035987854
29aug1997	36.69906234741211	10.97441482543945
02sep1997	37.67196655273438	11.38951683044434
03sep1997	37.49097442626953	11.33762836456299
04sep1997	37.55884552001953	11.47253704071045
05sep1997	37.51361083984375	11.39989852905273
08sep1997	37.2420768737793	11.56593894958496
09sep1997	36.20130920410156	11.58150577545166
10sep1997	35.11525726318359	11.21828365325928
11sep1997	35.47727203369141	11.35838413238525
12sep1997	35.38675689697266	11.45178508758545
15sep1997	34.84374618530273	10.84987640380859
16sep1997	36.0655403137207	11.32206344604492
17sep1997	36.0655403137207	11.05743026733398
18sep1997	35.74878692626953	10.97959995269775
19sep1997	35.92978286743164	11.22347831726074
22sep1997	37.60409164428711	11.06780910491943
23sep1997	37.37783432006836	11.24941635131836
24sep1997	36.76693344116211	10.99516105651855
25sep1997	36.78956604003906	11.02110862731934
26sep1997	37.15159225463867	11.07299613952637
29sep1997	38.01136779785156	11.1663990020752
30sep1997	38.37337493896484	10.98478698730469
01oct1997	37.46833801269531	11.1145076751709
02oct1997	37.85298156738281	11.05743026733398
03oct1997	37.76247024536133	11.20271778106689
06oct1997	37.94349670410156	11.21828365325928
07oct1997	38.66751098632813	11.33762836456299
08oct1997	38.10185241699219	11.53999805450439
09oct1997	37.87560653686523	11.53480434417725
10oct1997	37.98873138427734	11.33243942260742
13oct1997	37.83035659790039	11.35319900512695
