USUK	USDE	t
1.843000592178689	.4055999297116205	350
1.856999475637928	.4082000116771297	351
1.859000541453707	.4098000176940733	352
1.862500612256788	.4103999938955369	353
1.871999292280424	.4118998671787895	354
1.861999666972252	.4090998584705638	355
1.861999666972252	.4082000116771297	356
1.848000049490379	.4047000919075088	357
1.853700664082756	.4060999367661272	358
1.813500580790116	.3980001089316992	359
1.803499600774657	.3965000943302296	360
1.80799952635833	.3988998085562785	361
1.794499225484053	.3958998514860815	362
1.789000349701979	.3941999543766811	363
1.76349916993138	.3883000164035457	364
1.77769929968144	.3905001209388045	365
1.813000123696074	.4003000051973388	366
1.801500628352481	.3975999221498155	367
1.810000280047322	.3955998731048246	368
1.824000197626508	.3999998927496764	369
1.826999493197816	.4010998019393276	370
1.827500159647124	.4004998047457737	371
1.859999092831517	.4042001915959449	372
1.871499535189926	.4071999241573066	373
1.866499963841226	.4054000182285022	374
1.825500142181712	.4003000051973388	375
1.839000100000806	.403599996166883	376
1.839000100000806	.4033998602066053	377
1.843000592178689	.4076998651153024	378
1.848499076869406	.4081000149243711	379
1.833999314388071	.4066001536085854	380
1.841499158613349	.4099000210983099	381
1.847499309330323	.4121998394587571	382
1.844800238841369	.4145001261766326	383
1.799000081011857	.4115001065229664	384
1.791999436321581	.4128999364506041	385
1.78949955043481	.4138999504261446	386
1.786999577951231	.4157999598995117	387
1.771500628309727	.4213000463418087	388
1.824000197626508	.4262999809064379	389
1.843000592178689	.4298001266937665	390
1.850999937822393	.439100044531094	391
1.83350053441171	.4418998527790257	392
1.844999488026426	.4470999980963385	393
1.841000179956027	.4404999267034063	394
1.82950053882968	.4389999411331619	395
1.78199941363546	.428300168904769	396
1.790999779566286	.4304999806767288	397
1.774999249304061	.4254001600423166	398
1.798000114983131	.4331998977021287	399
1.808500411596534	.4296999949300503	400
1.835500139581058	.4302000267362887	401
1.827999135297785	.4374998132682446	402
1.847000551852093	.4476001354188791	403
1.84949938542906	.4474001028689525	404
1.862200773795858	.4508998618240151	405
1.884500878695342	.4495999911890341	406
1.900000216272462	.4565997921951966	407
1.876499362753959	.4579002103222584	408
1.865999808874676	.4535000042751199	409
1.84900008800318	.4477998096033092	410
1.860199983581448	.4527998877477985	411
1.83249971636811	.4458998070808298	412
1.837000355950034	.4464999458241862	413
1.831999512226513	.4486998950043017	414
1.823500490035425	.4426999731033381	415
1.814500094950995	.4382998560436205	416
1.820499656593017	.439100044531094	417
1.803999239360821	.4316000196801652	418
1.812699190653674	.4337000989446834	419
1.81700038263474	.4357999374503354	420
1.835500139581058	.4392998805105934	421
1.843000592178689	.4436000104272285	422
1.873699839569448	.4502001577994069	423
1.872999206855933	.4502001577994069	424
1.876499362753959	.4523997895165026	425
1.879000525309608	.4522998202100347	426
1.877000454976649	.4506001130934014	427
1.893000241873953	.4544001870198073	428
1.875499455092675	.4508998618240151	429
1.877999284883894	.4517000164064573	430
1.88749961845882	.4533997918480562	431
1.913000592153716	.4514999576154833	432
1.923699201799327	.4472001597135944	433
1.897499563029238	.4447997936332039	434
1.898799795508696	.4451998484453745	435
1.916500755410716	.448399815162443	436
1.901499907993686	.444099785359452	437
1.904999983657645	.4438999854143995	438
1.912000354428984	.4477998096033092	439
1.932999612962806	.4492000252081385	440
1.951499399643496	.4498999744164419	441
1.961000887913137	.45330005486532	442
1.94600003159562	.4486998950043017	443
1.947000532718621	.4493999637023716	444
1.932500963391222	.4477998096033092	445
1.953500712025507	.4507001574230179	446
1.948999180396122	.4485998460835851	447
1.922199301459101	.444099785359452	448
1.92699924956424	.4468000946264825	449
1.895000305977356	.4439998741481789	450
1.880000419537354	.4429997824591451	451
1.856500009960127	.4348000538000173	452
1.882500601097572	.4411999962951508	453
1.8914996877305	.4404999267034063	454
1.893500059910885	.4399998029107695	455
1.868500056160755	.4360998709726019	456
1.878500777639262	.438600194299119	457
1.881000845850352	.4392001707552028	458
1.890000323054796	.439100044531094	459
1.890000323054796	.4415001143211958	460
1.890000323054796	.4404999267034063	461
1.888500258402765	.4398999342910259	462
1.903000783438596	.4413001600624673	463
1.908500776371951	.4447997936332039	464
1.932999612962806	.4480999360068614	465
1.918199527524929	.4429997824591451	466
1.925999396438046	.4455000142877524	467
1.914200419631604	.4420001754317968	468
1.915500603078861	.4420001754317968	469
1.895000305977356	.4398000883388861	470
1.880500566165504	.4365999279026297	471
1.876499362753959	.4383997998039541	472
1.859500679864959	.4342000093517761	473
1.876199146873829	.4351001693651022	474
1.876499362753959	.4345001452432462	475
1.892799594482814	.4368999751075126	476
1.883799974744685	.4334000822939471	477
1.888500258402765	.4351001693651022	478
1.870799725236383	.434100154833335	479
1.856999475637928	.4281999583903328	480
1.857699696423568	.4289002090713457	481
1.875499455092675	.4326998406588159	482
1.873499364412226	.4295998864943173	483
1.885000337603579	.4330998400828595	484
1.867000252867271	.4262999809064379	485
1.863299796432194	.4251998437451279	486
1.868699996363374	.4257001728972516	487
1.864500147972807	.4258998731043785	488
1.856500009960127	.4254001600423166	489
1.861999666972252	.4257001728972516	490
1.83849995999573	.4202998053889841	491
1.847000551852093	.4222000606143788	492
1.850000667683189	.4224999290981298	493
1.834999116435724	.4189000213761106	494
1.827999135297785	.4160000077878835	495
1.837999956010236	.4186998350142449	496
1.843500113021187	.4197000455972983	497
1.856999475637928	.4241000010609252	498
1.850999937822393	.4264001731740813	499
1.838799659914089	.42389987309434	500
1.824000197626508	.4226998188347892	501
1.82950053882968	.4210999763401834	502
1.822000366517626	.4196001688722478	503
1.821499385304908	.4194998964149234	504
1.820499656593017	.4207001213238654	505
1.810999676009818	.4213000463418087	506
1.824700748199498	.4222000606143788	507
1.83720059990193	.4257997983934381	508
1.82500002366212	.4276000426878433	509
1.811499580904098	.4233999662471343	510
1.806999979020565	.4234999004309385	511
1.812699190653674	.4233999662471343	512
1.799000081011857	.4209000013492421	513
1.805000736828507	.4218999830614934	514
1.807500587345806	.4203998486473422	515
1.808500411596534	.4218000046134219	516
1.808999626598636	.4207998390687052	517
1.801300672880468	.4196001688722478	518
1.804699326873888	.4192000611928521	519
1.803000100569215	.4185001628185477	520
1.810999676009818	.4207998390687052	521
1.801999713146587	.4178001795954094	522
1.787299819099877	.4174001186831308	523
1.779499241989909	.4137000850214696	524
1.7815005236475	.4145001261766326	525
1.782999395775273	.4145001261766326	526
1.78649928811325	.4164999239367942	527
1.785999138336815	.416699891888753	528
1.766999658372566	.4146999633943503	529
1.749499942571604	.4142999709570659	530
1.762499549321253	.4149998998818592	531
1.757000335226917	.4128000267555437	532
1.754000186011725	.4130998283897933	533
1.755000251109228	.4131998106456286	534
1.762499549321253	.4140999123891271	535
1.7650005464701	.4137997987569823	536
1.755000251109228	.4123000161907256	537
1.76200083252055	.4127001412357043	538
1.7650005464701	.4140999123891271	539
1.772500036470702	.4174001186831308	540
1.771700819191298	.4174001186831308	541
1.774999249304061	.4168999558483687	542
1.770000802543426	.4189000213761106	543
1.770500013155131	.4213999062857276	544
1.776000631243831	.4218000046134219	545
1.782699877037062	.4241000010609252	546
1.782999395775273	.4242997992101954	547
1.801999713146587	.4300000302266485	548
1.813500580790116	.4289002090713457	549
1.804500820865962	.4271000431946395	550
1.800999880784936	.4312001118478397	551
1.821499385304908	.4334000822939471	552
1.826000397752553	.4360998709726019	553
1.835500139581058	.4374998132682446	554
1.83350053441171	.4387002065443819	555
1.840799521872476	.4389999411331619	556
1.82899932435156	.4362001854786516	557
1.818000007716888	.4324000835470751	558
1.824500042156231	.4360000155360331	559
1.801999713146587	.4296999949300503	560
1.798000114983131	.4324000835470751	561
1.777000801120623	.4312001118478397	562
1.797000704780983	.4351001693651022	563
1.811700668517735	.4360000155360331	564
1.801999713146587	.4316000196801652	565
1.800999880784936	.4321999286478276	566
